""	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"13824"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	"Aquicella"	NA
"13825"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"13826"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	NA
"13827"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"13828"	NA	NA	NA	NA	NA	NA	NA
"13829"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13830"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13831"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13832"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	NA	NA	NA
"13833"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13834"	"Bacteria"	"Zixibacteria"	NA	NA	NA	NA	NA
"13835"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"13836"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	NA
"13837"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13838"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13839"	NA	NA	NA	NA	NA	NA	NA
"13840"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Ilumatobacteraceae"	"Ilumatobacter"	"nonamiensis"
"13841"	"Bacteria"	"Firmicutes"	"Bacilli"	"Thermoactinomycetales"	"Thermoactinomycetaceae"	"Thermoactinomyces"	NA
"13842"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13843"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13844"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13845"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	NA	NA	NA	NA
"13846"	"Bacteria"	"Acidobacteriota"	"Subgroup 22"	NA	NA	NA	NA
"13847"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13848"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13849"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13850"	NA	NA	NA	NA	NA	NA	NA
"13851"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	NA
"13852"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13853"	"Bacteria"	"DTB120"	NA	NA	NA	NA	NA
"13854"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA	NA
"13855"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Thermostilla"	NA
"13856"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13857"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"0319-6G20"	NA	NA	NA
"13858"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13859"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13860"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13861"	NA	NA	NA	NA	NA	NA	NA
"13862"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13863"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13864"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27 clade"	NA
"13865"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	NA	NA	NA
"13866"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13867"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium sensu stricto 9"	NA
"13868"	NA	NA	NA	NA	NA	NA	NA
"13869"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13870"	NA	NA	NA	NA	NA	NA	NA
"13871"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA	NA
"13872"	"Bacteria"	"Acidobacteriota"	"Aminicenantia"	"Aminicenantales"	NA	NA	NA
"13873"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Filimonas"	NA
"13874"	"Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus Kerfeldbacteria"	NA	NA	NA
"13875"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"CCM19a"	NA	NA	NA
"13876"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"13877"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA	NA
"13878"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13879"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13880"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13881"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	NA	NA	NA
"13882"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"13883"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Nostocaceae"	NA	NA
"13884"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Vicinamibacterales"	"Vicinamibacteraceae"	"Luteitalea"	NA
"13885"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Megamonas"	NA
"13886"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Phormidesmiales"	"Nodosilineaceae"	NA	NA
"13887"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13888"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13889"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	NA	NA	NA
"13890"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	"Synechococcus MBIC10613"	NA
"13891"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	NA	NA	NA
"13892"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13893"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13894"	NA	NA	NA	NA	NA	NA	NA
"13895"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13896"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"13897"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13898"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"13899"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13900"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13901"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13902"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13903"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13904"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13905"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13906"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"Melioribacteraceae"	"IheB3-7"	NA
"13907"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13908"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13909"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"13910"	"Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	NA	NA	NA
"13911"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	NA	NA	NA
"13912"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13913"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"13914"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13915"	"Bacteria"	"Acidobacteriota"	"Subgroup 26"	NA	NA	NA	NA
"13916"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"13917"	"Bacteria"	"Acidobacteriota"	"Acidobacteriae"	NA	NA	NA	NA
"13918"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	NA	NA	NA	NA
"13919"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13920"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13921"	NA	NA	NA	NA	NA	NA	NA
"13922"	"Bacteria"	"Patescibacteria"	"WWE3"	NA	NA	NA	NA
"13923"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13924"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13925"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolineaceae UCG-001"	NA
"13926"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidetes VC2.1 Bac22"	NA	NA	NA
"13927"	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	NA	NA
"13928"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Ilumatobacteraceae"	NA	NA
"13929"	"Bacteria"	"Actinobacteriota"	NA	NA	NA	NA	NA
"13930"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13931"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13932"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13933"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13934"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13935"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13936"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"13937"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA	NA
"13938"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"13939"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13940"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13941"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13942"	"Bacteria"	"Patescibacteria"	"Dojkabacteria"	NA	NA	NA	NA
"13943"	NA	NA	NA	NA	NA	NA	NA
"13944"	"Bacteria"	"Latescibacterota"	"Latescibacteria"	"Latescibacterales"	"Latescibacteraceae"	NA	NA
"13945"	"Bacteria"	"Firmicutes"	"Clostridia"	"Christensenellales"	"Christensenellaceae"	NA	NA
"13946"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"13947"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"13948"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13949"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13950"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13951"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"13952"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"13953"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13954"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"13955"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	NA	NA	NA	NA
"13956"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Candidatus Jidaibacter"	NA	NA
"13957"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA
"13958"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13959"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13960"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	NA	NA
"13961"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	NA	NA	NA
"13962"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13963"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"13964"	"Bacteria"	"Patescibacteria"	"Berkelbacteria"	NA	NA	NA	NA
"13965"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13966"	"Bacteria"	"Patescibacteria"	"Dojkabacteria"	NA	NA	NA	NA
"13967"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13968"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13969"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"13970"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13971"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	NA	NA	NA
"13972"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13973"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"13974"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"13975"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA	NA
"13976"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13977"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13978"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"13979"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13980"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	NA	NA	NA
"13981"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	NA	NA
"13982"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13983"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	"Aquicella"	NA
"13984"	"Bacteria"	"Firmicutes"	"Bacilli"	"Staphylococcales"	"Staphylococcaceae"	"Auricoccus-Abyssicoccus"	NA
"13985"	"Bacteria"	"Fibrobacterota"	"Fibrobacteria"	"Fibrobacterales"	"Fibrobacteraceae"	"possible genus 06"	NA
"13986"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13987"	NA	NA	NA	NA	NA	NA	NA
"13988"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13989"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"13990"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA	NA
"13991"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudohongiellaceae"	"Pseudohongiella"	NA
"13992"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13993"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"13994"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Methylacidiphilales"	"Methylacidiphilaceae"	NA	NA
"13995"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Parablastomonas"	NA
"13996"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13997"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"13998"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13999"	NA	NA	NA	NA	NA	NA	NA
"14000"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14001"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14002"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14003"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14004"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"14005"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14006"	NA	NA	NA	NA	NA	NA	NA
"14007"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14008"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14009"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14010"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14011"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14012"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14013"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	NA	NA	NA
"14014"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14015"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes BD2-2"	NA	NA
"14016"	"Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus Kerfeldbacteria"	NA	NA	NA
"14017"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14018"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"SCGC AAA011-D5"	NA	NA
"14019"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14020"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14021"	NA	NA	NA	NA	NA	NA	NA
"14022"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"ST-12K33"	NA	NA
"14023"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14024"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14025"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14026"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus Peregrinibacteria"	NA	NA	NA
"14027"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14028"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14029"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14030"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14031"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14032"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	NA	NA
"14033"	"Bacteria"	"Myxococcota"	"Polyangia"	"Nannocystales"	"Nannocystaceae"	NA	NA
"14034"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Paracaedibacterales"	"Paracaedibacteraceae"	"Candidatus Captivus"	NA
"14035"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14036"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14037"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"14038"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14039"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14040"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14041"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14042"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"14043"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14044"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"14045"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"14046"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14047"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14048"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"14049"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14050"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"14051"	"Bacteria"	"WPS-2"	NA	NA	NA	NA	NA
"14052"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14053"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	NA	NA	NA	NA
"14054"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Dinghuibacter"	NA
"14055"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	NA	NA	NA
"14056"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14057"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14058"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14059"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Nomurabacteria"	NA	NA	NA
"14060"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	"Oligoflexus"	NA
"14061"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12 marine group"	NA	NA
"14062"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"LWQ8"	NA	NA
"14063"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"14064"	"Bacteria"	"Margulisbacteria"	NA	NA	NA	NA	NA
"14065"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14066"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14067"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Sporomusaceae"	NA	NA
"14068"	NA	NA	NA	NA	NA	NA	NA
"14069"	"Bacteria"	"Actinobacteriota"	NA	NA	NA	NA	NA
"14070"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14071"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14072"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14073"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14074"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14075"	NA	NA	NA	NA	NA	NA	NA
"14076"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"14077"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14078"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14079"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14080"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14081"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14082"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14083"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14084"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"14085"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14086"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	NA
"14087"	NA	NA	NA	NA	NA	NA	NA
"14088"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14089"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"14090"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Saccharimonadaceae"	"GTL1"	NA
"14091"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14092"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14093"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14094"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	NA
"14095"	"Bacteria"	"Patescibacteria"	"WWE3"	NA	NA	NA	NA
"14096"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"Melioribacteraceae"	"IheB3-7"	NA
"14097"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14098"	NA	NA	NA	NA	NA	NA	NA
"14099"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14100"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14101"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14102"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Actinomarinales"	NA	NA	NA
"14103"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	NA	NA	NA	NA
"14104"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"14105"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"14106"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14107"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"14108"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14109"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"14110"	NA	NA	NA	NA	NA	NA	NA
"14111"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14112"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14113"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Yanofskybacteria"	NA	NA	NA
"14114"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14115"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"14116"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Asaccharospora"	NA
"14117"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14118"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14119"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14120"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"14121"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Moranbacteria"	NA	NA	NA
"14122"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
